sub,mvc,ses,task,run,filepath,trial,trial_type,im_num,isStrength,gf_trPer,resp1,resp1RT,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,iscorr,resp1_diff,resp2,resp2RT,lure_bin,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med,stimlev_mst
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,13.0,lure,33.0,1,0.4,,0.011771300007239915,5374.83094555874,0.5936153633105165,0.23744614532420655,1.0,0,,2.0,1.4231832999939797,1.0,3.0,0,60,77,0.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,14.0,lure,60.0,1,0.4,,0.01172180000867229,5921.54441260745,0.6539963346668416,0.2615985338667366,1.0,0,,,2.011147199998959,5.0,3.0,0,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,15.0,lure,25.0,1,0.4,,2.0110912999953143,4855.702005730659,0.5362809248244675,0.21451236992978703,0.9938271604938271,0,,3.0,0.047031499998411164,5.0,3.0,2,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,16.0,lure,24.0,1,0.4,,2.011196099992958,5317.613180515759,0.5872960307160894,0.23491841228643573,1.0,0,,3.0,0.7055709999985993,1.0,3.0,2,60,77,0.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,17.0,targ,88.0,0,0.05,,0.011689100007060915,1049.1805157593124,0.9270016926659413,0.04635008463329707,1.0,0,,,2.011121199990157,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,18.0,lure,59.0,1,0.4,old,0.011771599994972348,7451.45558739255,0.8229651426259664,0.32918605705038656,1.0,0,0.0,3.0,0.5410325999982888,4.0,3.0,2,60,77,0.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,19.0,foil,162.0,,,,0.011826699992525391,,,,,0,,1.0,0.8349980999919353,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,20.0,foil,138.0,,,,0.011862800005474128,,,,,0,,1.0,0.6468668000015896,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,21.0,targ,75.0,0,0.05,,0.011687500009429641,1007.6647564469914,0.89032051285297,0.0445160256426485,1.0,0,,1.0,0.5174575999990338,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,22.0,foil,155.0,,,,0.011694200002239086,,,,,0,,1.0,1.8465270000015153,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,23.0,lure,4.0,1,0.4,,0.011815199992270209,5534.607449856733,0.6112616462556032,0.24450465850224126,1.0,0,,2.0,1.0819363000045996,5.0,3.0,0,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,24.0,lure,49.0,0,0.05,,0.01179940000292845,966.5931232091691,0.854031739891473,0.042701586994573645,1.0,0,,3.0,1.787699699998484,2.0,3.0,2,60,77,0.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,25.0,lure,50.0,1,0.4,,0.011705900004017167,5612.352435530086,0.619848077788709,0.24793923111548358,0.9567901234567902,0,,,2.0110680000070715,5.0,3.0,0,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,26.0,targ,97.0,1,0.4,,2.011075599992182,5199.3753581661895,0.5742374269047302,0.2296949707618921,1.0,0,,3.0,0.011926399994990788,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,27.0,lure,10.0,0,0.05,,2.0110849000047892,1096.3868194842407,0.9687107434919957,0.04843553717459979,1.0,0,,3.0,0.4234149999974761,2.0,3.0,2,60,77,0.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,28.0,targ,99.0,1,0.4,,0.011743199996999465,3539.6389684813753,0.39093026246701884,0.15637210498680754,0.7283950617283951,0,,2.0,1.5994638999982271,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,29.0,targ,114.0,1,0.4,,0.011767300005885772,5523.234957020058,0.6100056278737473,0.24400225114949892,1.0,0,,3.0,0.5292205000005197,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,30.0,foil,177.0,,,,0.011729299993021414,,,,,0,,1.0,0.8586681000015233,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,31.0,foil,132.0,,,,0.011806599999545142,,,,,0,,1.0,0.47048910000012256,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,32.0,foil,174.0,,,,0.011735299995052628,,,,,0,,,2.0111264000006486,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,33.0,lure,48.0,1,0.4,,2.011155599990161,5828.839541547278,0.6437576804147462,0.25750307216589846,1.0,0,,2.0,1.2584402000065893,3.0,3.0,0,60,77,0.0,3lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,34.0,targ,98.0,1,0.4,,0.7878766999929212,4366.553008595988,0.4822575773763019,0.19290303095052078,0.9197530864197531,0,,,2.0111572000023443,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,35.0,targ,106.0,0,0.05,old,0.20000599999912083,925.3352435530086,0.8175784092180673,0.04087892046090336,1.0,1,0.0,4.0,0.011805799993453547,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,36.0,targ,77.0,1,0.4,old,0.541057099995669,4547.89111747851,0.5022852002869886,0.20091408011479545,0.9567901234567902,1,0.0,4.0,0.0117030999972485,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,37.0,targ,69.0,1,0.4,,2.0112111999915214,5118.767908309455,0.5653348546904771,0.22613394187619082,1.0,0,,1.0,1.5053560999949696,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,38.0,targ,79.0,1,0.4,new,0.011730799989891239,4946.839541547278,0.5463464770219206,0.21853859080876822,1.0,0,1.0,2.0,1.5524880000011763,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,39.0,targ,96.0,1,0.4,sim,0.011747500000637956,5927.310888252149,0.6546332046576415,0.2618532818630566,0.9135802469135802,0,1.0,,2.0110805000003893,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,40.0,targ,125.0,1,0.4,old,0.011693799999193288,4903.229226361032,0.5415299993772124,0.21661199975088494,1.0,1,0.0,2.0,0.011838299993542023,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,41.0,foil,166.0,,,,2.0112086000008276,,,,,0,,1.0,0.9644930000067689,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,42.0,lure,9.0,1,0.4,,0.011638900003163144,5412.97994269341,0.5978286736496521,0.23913146945986083,1.0,0,,3.0,1.9169714999879943,3.0,3.0,2,60,77,0.0,3lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,43.0,foil,189.0,,,,0.011708499994711019,,,,,0,,1.0,0.5410066000040388,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,44.0,lure,55.0,1,0.4,new,1.5642127000028268,5673.461318051576,0.6265971591769279,0.25063886367077115,1.0,0,1.0,4.0,0.6118505000049481,1.0,3.0,1,60,77,1.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,45.0,foil,136.0,,,,2.0111329999926966,,,,,0,,2.0,1.3644639999984065,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,46.0,targ,80.0,0,0.05,,2.0111278999975184,1092.3724928366762,0.9651638918860896,0.04825819459430448,1.0,0,,3.0,0.011665099998936057,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,47.0,targ,109.0,0,0.05,,0.011799200001405552,1432.246418338109,1.2654589312052562,0.0632729465602628,1.0,0,,3.0,1.0703416999895126,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,48.0,targ,103.0,0,0.05,,0.011686300000292249,1111.8739255014327,0.9823943501514691,0.049119717507573456,1.0,0,,1.0,0.8231884999986505,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,49.0,foil,165.0,,,,0.011822400003438815,,,,,0,,1.0,1.9640480000089156,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,50.0,foil,160.0,,,,0.011849100003018975,,,,,0,,,2.0109457000071416,,3.0,0,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,51.0,lure,38.0,0,0.05,new,1.8701058000006014,922.1174785100286,0.8147353582877086,0.04073676791438543,1.0,0,1.0,3.0,1.3408095000049798,5.0,3.0,2,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,52.0,targ,86.0,1,0.4,sim,2.0110224000090966,6200.739255014327,0.6848316017642613,0.2739326407057045,1.0,0,1.0,3.0,0.7290929000009783,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,53.0,lure,17.0,0,0.05,,2.0111627000005683,1019.8624641833811,0.9010977771544276,0.04505488885772138,1.0,0,,1.0,0.2000253000005614,4.0,3.0,0,60,77,0.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,54.0,lure,47.0,1,0.4,,2.011148100005812,1992.7564469914041,0.22008707887782783,0.08803483155113112,0.36419753086419754,0,,3.0,0.023212299987790175,1.0,3.0,2,60,77,0.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,55.0,lure,34.0,1,0.4,,0.011825599998701364,4984.948424068768,0.5505553569611203,0.22022214278444813,1.0,0,,3.0,0.8583122999989428,2.0,3.0,2,60,77,0.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,56.0,lure,46.0,1,0.4,,1.0820531999925151,4925.340974212035,0.5439720991133631,0.21758883964534523,1.0,0,,,2.011187500000233,5.0,3.0,0,60,77,0.0,5lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,57.0,targ,116.0,0,0.05,sim,1.2586655000050087,726.4212034383954,0.6418282412426184,0.03209141206213092,1.0,0,1.0,4.0,0.9526795999991009,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,58.0,lure,28.0,0,0.05,old,1.3408172000054037,360.4040114613181,0.3184343624857025,0.015921718124285125,0.037037037037037035,0,0.0,4.0,0.5762041999987559,4.0,3.0,1,60,77,1.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,59.0,lure,57.0,1,0.4,sim,1.6347857000073418,4037.819484240688,0.44595108281506096,0.1783804331260244,0.8395061728395061,1,1.0,4.0,0.764379900007043,1.0,3.0,1,60,77,1.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,60.0,targ,94.0,0,0.05,old,1.7407079999975394,888.0659025787966,0.7846491452366112,0.03923245726183056,1.0,1,0.0,4.0,0.7998761000053491,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,61.0,targ,72.0,0,0.05,,2.0110956999997143,1037.1575931232092,0.9163788594479672,0.04581894297239836,1.0,0,,3.0,0.01180610001028981,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,62.0,lure,7.0,1,0.4,,0.0118788000108907,3823.6962750716334,0.4223025573281094,0.16892102293124375,0.7839506172839507,0,,,2.011111100000562,2.0,3.0,0,60,77,0.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,63.0,targ,100.0,0,0.05,,2.011141900002258,1079.3008595988538,0.9536144721672148,0.047680723608360745,1.0,0,,2.0,0.011797500003012829,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,64.0,targ,101.0,0,0.05,,2.011242399996263,996.458452722063,0.8804192019102872,0.04402096009551436,1.0,0,,3.0,0.011834999997518025,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,65.0,targ,93.0,0,0.05,,0.011723000003257766,790.1375358166189,0.69812470031509,0.0349062350157545,1.0,0,,,2.0111482000065735,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,66.0,lure,41.0,0,0.05,new,0.01184540000394918,920.432664756447,0.8132467439092128,0.04066233719546064,1.0,0,1.0,4.0,0.7761676000081934,3.0,3.0,1,60,77,1.0,3lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,67.0,targ,104.0,1,0.4,,2.0114222999982303,5737.146131805158,0.6336307355324657,0.2534522942129863,1.0,0,,3.0,0.235253200007719,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,68.0,targ,128.0,0,0.05,old,1.2701534999941941,890.4126074498568,0.7867225724066591,0.03933612862033296,1.0,1,0.0,,2.011085100006312,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,69.0,lure,32.0,0,0.05,,0.011793199999374337,2239.349570200573,1.978573573246663,0.09892867866233314,0.8271604938271605,0,,1.0,1.7641230000008363,4.0,3.0,0,60,77,0.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,70.0,targ,123.0,0,0.05,old,1.493540600000415,1130.7106017191977,0.9990374639681903,0.04995187319840951,1.0,1,0.0,4.0,0.42341709999891464,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,71.0,lure,45.0,1,0.4,sim,1.4113230999937514,5437.10888252149,0.600493559211156,0.24019742368446237,1.0,1,1.0,4.0,0.470539000001736,2.0,3.0,1,60,77,1.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,72.0,lure,37.0,1,0.4,sim,1.9288216999993892,5593.395415472779,0.6177543973618107,0.24710175894472428,1.0,1,1.0,2.0,0.6115697999921395,3.0,3.0,0,60,77,0.0,3lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,73.0,targ,117.0,0,0.05,,2.0111560999939684,858.1690544412608,0.7582338349896278,0.03791169174948139,1.0,0,,3.0,0.011737600012565963,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,74.0,targ,84.0,1,0.4,old,0.011692400003084913,4255.765042979942,0.4700217621244856,0.18800870484979423,0.8641975308641975,1,0.0,3.0,0.8585826000053203,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,75.0,targ,74.0,0,0.05,old,1.7994800000014948,982.1146131805158,0.8677457264362218,0.04338728632181109,1.0,1,0.0,4.0,0.48216850000608247,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,76.0,targ,92.0,0,0.05,old,1.3759930999949574,1197.570200573066,1.0581111508862573,0.05290555754431286,1.0,1,0.0,4.0,0.5174487000040244,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,77.0,targ,121.0,1,0.4,old,0.7761621000099694,4091.3123209169053,0.45185902112971654,0.1807436084518866,0.7962962962962963,1,0.0,4.0,0.6350802999950247,,3.0,1,60,77,1.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,78.0,foil,176.0,,,new,1.8936194999987492,,,,,1,1.0,4.0,0.49397909999242984,,3.0,1,60,77,1.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,79.0,foil,139.0,,,new,0.9290000000037253,,,,,1,1.0,3.0,0.6821569000021555,,3.0,2,60,77,0.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,80.0,lure,23.0,1,0.4,new,1.034944999992149,5277.839541547278,0.5829032891795456,0.23316131567181825,1.0,0,1.0,4.0,0.39974210000946186,4.0,3.0,1,60,77,1.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,81.0,lure,27.0,1,0.4,,2.0111198000086006,4108.641833810888,0.4537729539020684,0.18150918156082735,0.7530864197530864,0,,2.0,0.011820400002761744,1.0,3.0,0,60,77,0.0,1lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,82.0,targ,87.0,0,0.05,old,0.011781900000642054,1101.785100286533,0.9734803854802376,0.04867401927401188,1.0,1,0.0,3.0,0.9644152000109898,,3.0,2,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,83.0,lure,1.0,0,0.05,old,1.9406276000081562,855.2378223495703,0.7556439497698978,0.03778219748849489,1.0,0,0.0,4.0,0.3527872999984538,3.0,3.0,1,60,77,1.0,3lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,84.0,lure,6.0,1,0.4,sim,1.4349043999973219,5154.097421203438,0.5692367712055396,0.22769470848221585,1.0,1,1.0,3.0,0.7526247000059811,2.0,3.0,2,60,77,0.0,2lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,85.0,lure,29.0,0,0.05,,2.0111440000036964,1123.8825214899714,0.9930045250839119,0.049650226254195594,1.0,0,,3.0,0.011841800005640835,4.0,3.0,2,60,77,0.0,4lure
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,86.0,targ,68.0,0,0.05,sim,1.9405354999908013,2701.206303724928,2.3866463188946176,0.11933231594473087,0.2222222222222222,0,1.0,2.0,0.8467718000028981,,3.0,0,60,77,0.0,0targ
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,87.0,foil,148.0,,,new,1.3524605999991763,,,,,1,1.0,4.0,0.49379469999985304,,3.0,1,60,77,1.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,88.0,foil,130.0,,,new,1.2699706999992486,,,,,1,1.0,4.0,0.4585912000038661,,3.0,1,60,77,1.0,6foil
37,22636,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject37_MST_session1_run1_11_2_10.mat,89.0,foil,192.0,,,new,0.764517400006298,,,,,1,1.0,4.0,0.5292827000084799,,3.0,1,60,77,1.0,6foil
