index,sub,mvc,ses,task,run,filepath,trial,stimLev,stimLev_i,isOddball,resp1_diff,isStrength,gf_trPer,iscorr,resp1,resp1RT,resp2,resp2RT,hit,miss,fa,cr,hit_1,hit_2,hit_3,hit_4,miss_1,miss_2,miss_3,miss_4,fa_1,fa_2,fa_3,fa_4,cr_1,cr_2,cr_3,cr_4,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med
115,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,116.0,90,4,1,,0,0.05,1,,3.0108302000444382,1.0,0.9409048999659717,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.336676217765,0.9021504771399945,0.045107523856999725,0.9691358024691358,1.0,2,4,54,0
116,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,117.0,45,3,1,1.0,0,0.05,1,1.0,1.2937203999608755,3.0,0.7408714001066983,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,932.8295128939828,1.2763624723185096,0.06381812361592548,1.0,1.0,1,4,54,1
117,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,118.0,20,2,1,1.0,1,0.4,1,1.0,1.2584086999995634,1.0,1.1643286000471562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430.45558739255,0.5867236073394934,0.23468944293579735,1.0,1.0,2,4,54,0
118,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,119.0,20,2,1,0.0,0,0.05,0,2.0,1.9052594000240788,1.0,1.1407612999901175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,711.0501432664756,0.9729084535355759,0.04864542267677879,1.0,1.0,2,4,54,0
119,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,120.0,45,3,1,0.0,1,0.4,0,2.0,0.6702911000465974,2.0,2.51673989999108,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025.1719197707737,0.3463727029778295,0.13854908119113182,0.5061728395061729,1.0,1,4,54,1
120,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,121.0,0,0,0,0.0,1,0.4,1,2.0,1.9877096998970956,1.0,1.5759416000219062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3394.0644699140403,0.5804994988564753,0.23219979954259015,0.9506172839506173,1.0,2,4,54,0
121,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,122.0,45,3,1,1.0,0,0.05,1,1.0,2.164057199959643,1.0,1.7053042999468744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.1461318051577,1.7365343528838444,0.08682671764419223,1.0,1.0,2,4,54,0
122,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,123.0,90,4,1,1.0,0,0.05,1,1.0,1.4582025000127032,3.0,0.623439299990423,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,711.7879656160459,0.9739179935910869,0.048695899679554344,1.0,1.0,1,4,54,1
123,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,124.0,0,0,0,0.0,1,0.4,1,2.0,2.3287876000395045,2.0,2.563937099999748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3216.6446991404014,0.5501547340665666,0.22006189362662662,0.9877300613496932,1.0,1,4,54,1
124,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,125.0,90,4,1,1.0,1,0.4,1,1.0,1.1878784000873566,3.0,0.36449720000382513,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.124641833811,0.24066577304402595,0.09626630921761038,0.2716049382716049,1.0,1,4,54,1
125,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,126.0,5,1,1,0.0,1,0.4,0,2.0,2.175816099974327,1.0,1.5876705000409856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3793.810888252149,0.6488696189799803,0.2595478475919921,1.0,1.0,2,4,54,0
126,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,127.0,90,4,1,1.0,1,0.4,1,1.0,1.646532400045544,3.0,0.47009880002588034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3434.2808022922636,0.5873778481036231,0.23495113924144925,1.0,1.0,1,4,54,1
127,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,128.0,0,0,0,,0,0.05,1,,3.0108651000773534,1.0,2.457983099971898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985.78223495702,1.3488160839529588,0.06744080419764795,1.0,1.0,2,4,54,0
128,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,129.0,5,1,1,0.0,1,0.4,0,2.0,1.4584700000705197,1.0,0.6350814999314025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3208.7736389684815,0.5488085173032226,0.21952340692128902,1.0,1.0,2,4,54,0
129,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,130.0,20,2,1,1.0,0,0.05,1,1.0,2.7637893999926746,1.0,0.6115414999658242,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.1977077363897,1.2727614527418618,0.06363807263709309,1.0,1.0,2,4,54,0
130,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,131.0,5,1,1,1.0,0,0.05,1,1.0,2.142590600065887,2.0,0.42334720003418624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.2707736389684,1.7722799119367427,0.08861399559683714,1.0,1.0,1,4,54,1
131,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,132.0,0,0,0,0.0,1,0.4,1,2.0,1.823077499982901,2.0,0.8230907999677584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3341.82664756447,0.5715650693652031,0.2286260277460813,1.0,1.0,1,4,54,1
132,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,133.0,20,2,1,1.0,0,0.05,1,1.0,1.0234156999504194,1.0,0.7055859999964014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.8452722063037,0.5621471878036584,0.02810735939018292,1.0,1.0,2,4,54,0
133,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,134.0,20,2,1,0.0,1,0.4,0,2.0,1.5052735999925062,2.0,0.3999676000094041,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3781.0343839541547,0.6466844058209883,0.25867376232839534,1.0,1.0,1,4,54,1
134,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,135.0,45,3,1,0.0,0,0.05,0,2.0,1.3059088999871165,1.0,1.3939458000240847,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,893.0272206303725,1.2219021969355852,0.061095109846779266,1.0,1.0,2,4,54,0
135,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,136.0,20,2,1,,1,0.4,1,,3.0108089999994263,1.0,0.5761314999544993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580.452722063037,0.6123781764491751,0.24495127057967003,1.0,1.0,2,4,54,0
136,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,137.0,5,1,1,0.0,0,0.05,0,2.0,1.6230811999412253,1.0,1.7406071999575943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,878.9527220630373,1.2026444852747311,0.06013222426373656,1.0,1.0,2,4,54,0
137,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,138.0,5,1,1,1.0,1,0.4,1,1.0,1.4466339000500739,2.0,0.6233116000657901,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.8982808022924,0.5005983240066861,0.20023932960267446,0.8121212121212121,1.0,1,4,54,1
138,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,139.0,5,1,1,0.0,0,0.05,0,2.0,1.1877456000074744,1.0,0.12506410002242774,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,961.2936962750716,1.3153091554697567,0.06576545777348783,1.0,1.0,2,4,54,0
139,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,140.0,90,4,1,1.0,1,0.4,1,1.0,1.4233634000411257,1.0,0.7524570999667048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527.7707736389684,0.6033677864197455,0.24134711456789823,1.0,1.0,2,4,54,0
140,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,141.0,90,4,1,1.0,1,0.4,1,1.0,2.19934639998246,1.0,1.7641100001055747,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244.378223495702,0.5548981021235038,0.22195924084940152,1.0,1.0,2,4,54,0
141,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,142.0,20,2,1,0.0,1,0.4,0,2.0,1.9995204999577254,1.0,1.1173131000250578,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3111.6117478510027,0.5321905568603343,0.21287622274413373,0.9878048780487805,1.0,2,4,54,0
142,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,143.0,5,1,1,1.0,0,0.05,1,1.0,1.8347846999531612,1.0,2.340378199936822,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.6289398280802,0.8751849761621129,0.043759248808105645,1.0,1.0,2,4,54,0
143,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,144.0,45,3,1,0.0,0,0.05,0,2.0,0.7173717000987381,1.0,1.0584226000355557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,641.4828080229227,0.8777215680685813,0.04388607840342906,1.0,1.0,2,4,54,0
144,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,145.0,0,0,0,0.0,0,0.05,1,2.0,1.2231625999556854,3.0,0.8349406999768689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,727.5587392550143,0.9954966672436399,0.049774833362182,1.0,1.0,1,4,54,1
145,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,146.0,5,1,1,1.0,0,0.05,1,1.0,1.19961589993909,2.0,1.9875010999385267,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.3767908309455,0.9870380937688247,0.04935190468844124,1.0,1.0,1,4,54,1
146,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,147.0,5,1,1,,0,0.05,1,,3.0150771000189707,1.0,0.020590399974025786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.8667621776505,0.935714253509818,0.0467857126754909,1.0,1.0,2,4,54,0
147,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,148.0,45,3,1,1.0,1,0.4,1,1.0,1.2232123999856412,1.0,1.6580690999981016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264.260744985673,0.38726495604188155,0.15490598241675263,0.6060606060606061,1.0,2,4,54,0
148,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,149.0,20,2,1,0.0,1,0.4,0,2.0,1.5054446998983622,3.0,0.4589875000528991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3300.095988538682,0.5644277191863382,0.22577108767453527,1.0,1.0,1,4,54,1
149,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,150.0,20,2,1,,0,0.05,1,,2.5758450001012534,1.0,2.59911229996942,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.5873925501432,1.4675889615518138,0.0733794480775907,1.0,1.0,2,4,54,0
150,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,151.0,90,4,1,1.0,0,0.05,1,1.0,1.4349714000709355,2.0,1.2349922000430524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.810888252149,1.5978803971432565,0.07989401985716282,1.0,1.0,1,4,54,1
151,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,152.0,90,4,1,1.0,0,0.05,1,1.0,1.4464703999692574,1.0,1.3880137999076396,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.1518624641834,1.1851294553796037,0.05925647276898019,1.0,1.0,2,4,54,0
152,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,153.0,90,4,1,0.0,1,0.4,0,2.0,1.0820074999937788,1.0,1.7404123999876902,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2660.727793696275,0.4550741933529922,0.1820296773411969,0.5802469135802469,1.0,2,4,54,0
153,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,154.0,45,3,1,1.0,0,0.05,1,1.0,1.740647800033912,1.0,1.317482199985534,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.4255014326648,0.9570028069134087,0.047850140345670436,1.0,1.0,2,4,54,0
154,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,155.0,45,3,1,,0,0.05,1,,3.0108023000648245,2.0,0.02353530004620552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.730659025788,1.1092982951710857,0.055464914758554286,1.0,1.0,1,4,54,1
155,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,156.0,5,1,1,1.0,0,0.05,1,1.0,1.1527056000195444,1.0,1.2818708000704646,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.038681948424,1.5489343667625697,0.07744671833812848,1.0,1.0,2,4,54,0
156,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,157.0,45,3,1,0.0,1,0.4,0,2.0,0.6702127000316978,1.0,0.8350052000023425,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2798.603151862464,0.4786555298389656,0.19146221193558624,0.8148148148148148,1.0,2,4,54,0
157,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,158.0,45,3,1,1.0,0,0.05,1,1.0,1.105588199920021,1.0,1.1408191999653354,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.6504297994269,1.2528568513366996,0.06264284256683499,1.0,1.0,2,4,54,0
158,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,159.0,5,1,1,0.0,1,0.4,0,2.0,1.5290091999340802,1.0,0.8114370000548661,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2824.3409742120343,0.48305756554218277,0.19322302621687312,0.7901234567901234,1.0,2,4,54,0
159,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,160.0,5,1,1,1.0,0,0.05,1,1.0,1.117333900067024,2.0,1.693445699987933,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.9140401146132,1.368152206491911,0.06840761032459555,1.0,1.0,1,4,54,1
160,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,161.0,20,2,1,1.0,1,0.4,1,1.0,2.2582452000351623,1.0,0.7173589000012726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381.583094555874,0.5783647627002589,0.23134590508010358,1.0,1.0,2,4,54,0
161,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,162.0,0,0,0,1.0,1,0.4,0,1.0,2.2346852000337094,1.0,2.091434499947354,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3344.8954154727794,0.5720899321804712,0.22883597287218851,1.0,1.0,2,4,54,0
162,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,163.0,90,4,1,0.0,1,0.4,0,2.0,1.8346614999463782,2.0,1.0112578999251127,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4464.879656160459,0.7636450119998047,0.3054580047999219,1.0,1.0,1,4,54,1
163,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,164.0,90,4,1,1.0,0,0.05,1,1.0,1.623126499936916,2.0,1.7997614999767393,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.2965616045846,1.1004947138326395,0.05502473569163197,1.0,1.0,1,4,54,1
164,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,165.0,90,4,1,1.0,0,0.05,1,1.0,0.7293345999205485,1.0,0.9292272999882698,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.1561604584527,0.8102294047457792,0.04051147023728896,1.0,1.0,2,4,54,0
165,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,166.0,5,1,1,0.0,0,0.05,0,2.0,1.8231229000957683,1.0,0.6586334999883547,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,711.054441260745,0.9729143343514332,0.04864571671757166,1.0,1.0,2,4,54,0
166,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,167.0,45,3,1,1.0,0,0.05,1,1.0,1.4349085999419913,1.0,0.5762131999945268,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.0530085959886,0.9701758344338627,0.04850879172169314,1.0,1.0,2,4,54,0
167,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,168.0,5,1,1,0.0,0,0.05,0,2.0,0.01178040006197989,2.0,1.2466798999812454,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,774.4126074498568,1.059605401176516,0.0529802700588258,1.0,1.0,1,4,54,1
168,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,169.0,90,4,1,1.0,1,0.4,1,1.0,1.2702166000381112,2.0,1.423075700062327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.375358166189,0.46048699428169065,0.18419479771267627,0.7777777777777778,1.0,1,4,54,1
169,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,170.0,0,0,0,1.0,0,0.05,0,1.0,1.2820281999884173,3.0,2.5285881999880075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693.7922636103152,0.9492950175963812,0.04746475087981906,1.0,1.0,1,4,54,1
170,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,171.0,5,1,1,0.0,0,0.05,0,2.0,2.4580988000379875,1.0,0.3880003000376746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,762.3968481375358,1.0431646003113304,0.05215823001556652,1.0,1.0,2,4,54,0
171,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,172.0,0,0,0,1.0,0,0.05,0,1.0,1.340988300042227,2.0,1.3173297999892384,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,694.3438395415473,0.9500497222980738,0.047502486114903694,1.0,1.0,1,4,54,1
172,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,173.0,0,0,0,,0,0.05,1,,3.0108783000614494,1.0,1.7055848999880254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,820.5085959885387,1.1226771512465468,0.05613385756232733,1.0,1.0,2,4,54,0
173,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,174.0,20,2,1,0.0,0,0.05,0,2.0,2.481665899977088,1.0,1.3877876000478864,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879.9957020057307,1.2040715632561136,0.06020357816280568,1.0,1.0,2,4,54,0
174,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,175.0,45,3,1,0.0,0,0.05,0,2.0,1.78775240003597,1.0,0.6702352999709547,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,912.2163323782235,1.2481580794666804,0.062407903973334025,1.0,1.0,2,4,54,0
175,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,176.0,20,2,1,,1,0.4,1,,3.010820700088516,1.0,0.23519529995974153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371.073065902579,0.5765671933198636,0.23062687732794548,1.0,1.0,2,4,54,0
176,34,14617,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject34_CD_session1_run1_10_20_15.mat,177.0,5,1,1,0.0,1,0.4,0,2.0,2.2347795999376103,1.0,0.8231813000747934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3259.333810888252,0.557456011987455,0.22298240479498202,1.0,1.0,2,4,54,0
